,time,open,high,low,close,vol_,volume,btc_two_crows,btc_THREE_BLACK_CROWS,btc_THREE_INSIDE_UP_DOWN,CDL_3_LINE_STRIKE,CDL_3_OUTSIDE,CDL_3_STARS_IN_SOUTH,CDL_3_WHITE_SOLDIERS,CDL_ABANDONED_BABY,CDL_ADVANCE_BLOCK,btc_CDL_BELT_HOLD,btc_CDL_BREAK_AWAY,btc_CDL_CLOSING_MARUBOZU
715,1663421400,19860.7,19873.0,19855.6,19873.0,0.74611665,14822.375712208,0,0,0,0,0,0,0,0,0,0,0,100
716,1663421700,19874.7,19883.4,19871.2,19878.0,1.27705524,25381.497258624,0,0,0,0,0,0,0,0,0,0,0,0
717,1663422000,19877.6,19883.3,19877.6,19883.3,1.40739451,27979.170561172,0,0,0,0,0,0,0,0,-100,0,0,0
718,1663422300,19883.3,19899.8,19883.3,19890.3,7.80130979,155161.506478851,0,0,0,0,0,0,0,0,0,0,0,0
719,1663422600,19892.8,19905.8,19884.1,19895.0,0.66001437,13132.190711786,0,0,0,0,0,0,0,0,0,0,0,0
720,1663422900,19895.0,19895.0,19888.3,19888.4,0.8451901,16810.383261117,0,0,0,0,0,0,0,0,0,0,0,0
721,1663423200,19888.4,19901.1,19888.3,19898.5,2.05028266,40777.863905293,0,0,0,0,0,0,0,0,0,100,0,0
722,1663423500,19898.5,19932.6,19898.4,19929.1,6.95263962,138543.618306904,0,0,0,0,0,0,0,0,0,100,0,0
723,1663423800,19929.1,19929.1,19912.6,19914.3,5.6486408,112549.494994291,0,0,0,0,0,0,0,0,0,-100,0,0
724,1663424100,19914.2,19936.2,19914.2,19935.3,0.61352868,12227.746845724,0,0,0,0,0,0,0,0,0,100,0,100
725,1663424400,19925.7,19937.6,19925.6,19937.6,2.33200567,46481.479370113,0,0,0,0,100,0,0,0,0,100,0,100
726,1663424700,19939.1,19940.8,19917.7,19928.4,5.44365057,108458.097754378,0,0,0,0,0,0,0,0,0,0,0,0
727,1663425000,19928.5,19955.7,19928.5,19947.5,0.45599174,9094.28189027,0,0,0,0,0,0,0,0,0,100,0,0
728,1663425300,19948.2,19951.1,19929.4,19935.9,2.05323434,40938.961098098,0,0,0,0,0,0,0,0,0,0,0,0
729,1663425600,19935.6,19937.6,19906.5,19906.5,1.59110529,31690.809351243,0,0,0,0,0,0,0,0,0,0,0,-100
730,1663425900,19901.4,19907.8,19880.3,19885.4,18.38093515,365884.735960875,0,0,0,0,0,0,0,0,0,0,0,0
731,1663426200,19885.5,19899.4,19885.4,19898.9,1.87844374,37377.848273148,0,0,0,0,0,0,0,0,0,0,0,0
732,1663426500,19898.9,19927.5,19898.9,19921.5,9.53203947,189829.023744328,0,0,0,0,0,0,0,0,0,100,0,0
733,1663426800,19919.5,19919.5,19906.7,19914.1,1.57133118,31284.296683067,0,0,0,0,0,0,0,0,0,0,0,0
734,1663427100,19914.2,19922.5,19906.3,19907.0,1.09247866,21749.775477606,0,0,0,0,0,0,0,0,0,0,0,0
735,1663427400,19907.3,19907.3,19895.5,19895.6,2.12612108,42311.340437502,0,0,0,0,0,0,0,0,0,0,0,0
736,1663427700,19895.5,19902.9,19895.5,19902.9,0.3914135,7788.32588646,0,0,0,0,0,0,0,0,0,0,0,0
737,1663428000,19902.9,19917.4,19896.8,19902.6,5.57553203,110952.153943088,0,0,0,0,0,0,0,0,0,0,0,0
738,1663428300,19900.7,19900.8,19898.9,19899.0,1.83300389,36475.017696524,0,0,0,0,0,0,0,0,0,0,0,0
739,1663428600,19899.0,19922.6,19899.0,19920.9,1.64787627,32801.8250929,0,0,0,0,0,0,0,0,0,100,0,100
740,1663428900,19922.7,19948.2,19922.7,19948.2,0.82684553,16483.798577994,0,0,0,0,0,0,0,0,0,100,0,100
741,1663429200,19948.2,19956.0,19948.0,19956.0,2.59702268,51817.734651353,0,0,0,0,0,0,0,0,-100,0,0,0
742,1663429500,19956.0,20006.0,19956.0,19980.1,56.15898486,1122409.077882522,0,0,0,0,0,0,0,0,0,100,0,0
743,1663429800,19980.1,20000.4,19980.1,19983.3,52.88859349,1057689.515053342,0,0,0,0,0,0,0,0,0,0,0,0
744,1663430100,19982.4,20000.1,19980.4,19989.2,102.70800614,2053292.871312975,0,0,0,0,0,0,0,0,0,0,0,0
745,1663430400,19990.0,19990.0,19980.0,19980.0,2.18319258,43622.376049762,0,0,0,0,0,0,0,0,0,0,0,0
746,1663430700,19975.0,19988.4,19942.3,19984.4,2.71956655,54289.589099466,0,0,0,0,0,0,0,0,0,0,0,0
747,1663431000,19988.7,20045.4,19987.6,20045.4,27.12471544,542840.649733914,0,0,0,0,0,0,0,0,0,100,0,100
748,1663431300,20047.7,20113.0,20032.0,20098.8,35.03033891,703643.476830749,0,0,0,0,0,0,0,0,0,0,0,0
749,1663431600,20100.0,20197.8,20097.3,20129.9,121.52196584,2450659.207735412,0,0,0,0,0,0,0,0,-100,100,0,0
750,1663431900,20151.2,20151.2,20080.0,20088.6,5.70490803,114739.216658649,0,0,0,0,0,0,0,0,0,-100,0,0
751,1663432200,20083.6,20083.6,20048.1,20050.1,4.29999234,86261.955480626,0,0,0,0,-100,0,0,0,0,-100,0,-100
752,1663432500,20050.0,20079.7,20041.2,20057.3,6.56694486,131744.33844522,0,0,0,0,0,0,0,0,0,0,0,0
753,1663432800,20057.4,20095.7,20057.4,20089.1,10.34540959,207753.608954293,0,0,0,0,0,0,0,0,0,100,0,0
754,1663433100,20089.1,20131.4,20089.1,20117.9,4.78989461,96311.092297249,0,0,0,0,0,0,0,0,0,0,0,0
755,1663433400,20118.0,20155.4,20108.5,20121.4,9.16065813,184400.781920295,0,0,0,0,0,0,0,0,-100,0,0,0
756,1663433700,20126.1,20130.4,20125.0,20127.7,5.70247339,114775.485320613,0,0,0,0,0,0,0,0,0,0,0,0
757,1663434000,20127.7,20132.0,20104.2,20130.3,12.46042581,250785.931698895,0,0,0,0,0,0,0,0,0,0,0,0
758,1663434300,20130.5,20139.9,20111.1,20122.8,20.80027098,418659.722072364,0,0,0,0,0,0,0,0,0,0,0,0
759,1663434600,20124.3,20182.6,20122.1,20179.2,12.21591267,246365.875037418,0,0,0,0,0,0,0,0,0,100,0,100
760,1663434900,20179.1,20179.3,20132.7,20135.6,74.9649132,1512448.476135469,0,0,0,0,0,0,0,0,0,-100,0,-100
761,1663435200,20133.7,20134.4,20095.0,20095.8,6.42137099,129110.107385598,0,0,0,0,0,0,0,0,0,-100,0,-100
762,1663435500,20099.9,20108.0,20076.9,20087.0,2.50243239,50282.727202767,0,0,0,0,0,0,0,0,0,0,0,0
763,1663435800,20087.0,20092.4,20083.0,20083.0,0.45369398,9114.893632845,0,0,0,0,0,0,0,0,0,0,0,0
764,1663436100,20083.3,20089.1,20070.0,20070.0,10.06721593,202142.474118045,0,0,0,0,0,0,0,0,0,0,0,0
765,1663436400,20070.1,20101.7,20070.0,20089.7,3.03044729,60851.011993804,0,0,0,0,0,0,0,0,0,100,0,0
766,1663436700,20089.6,20104.3,20089.6,20100.2,3.04142468,61131.436860471,0,0,0,0,0,0,0,0,0,0,0,0
767,1663437000,20100.2,20100.2,20070.0,20070.0,2.85773349,57367.535119278,0,0,0,0,0,0,0,0,0,-100,0,-100
768,1663437300,20070.0,20070.0,20050.1,20058.0,16.77214068,336565.905978809,0,0,0,0,0,0,0,0,0,0,0,0
769,1663437600,20058.0,20085.8,20051.8,20084.4,2.81302015,56434.000520051,0,0,0,0,0,0,0,0,0,0,0,100
770,1663437900,20075.9,20094.2,20073.1,20084.8,0.70264309,14116.120886828,0,0,0,0,0,0,0,0,0,0,0,0
771,1663438200,20094.1,20097.5,20085.9,20090.9,1.13466658,22797.094903545,0,0,0,0,0,0,0,0,0,0,0,0
772,1663438500,20090.8,20090.8,20064.9,20065.2,4.2753849,85826.605942577,0,0,0,0,0,0,0,0,0,-100,0,-100
773,1663438800,20065.2,20068.8,20041.2,20041.2,7.64683256,153399.554035912,0,0,0,0,0,0,0,0,0,0,0,-100
774,1663439100,20041.3,20046.0,20041.3,20042.2,1.15628923,23174.145185698,0,0,0,0,0,0,0,0,0,0,0,0
775,1663439400,20042.3,20071.1,20042.3,20067.2,0.35012468,7025.242376286,0,0,100,0,0,0,0,0,0,100,0,0
776,1663439700,20068.9,20099.3,20066.7,20098.3,0.62804616,12610.197630214,0,0,0,0,0,0,0,0,0,0,0,100
777,1663440000,20098.3,20101.3,20094.5,20101.3,3.94722129,79339.066584952,0,0,0,0,0,0,0,0,0,0,0,0
778,1663440300,20099.7,20099.7,20084.3,20086.6,1.35029193,27125.852770379,0,0,0,0,0,0,0,0,0,0,0,0
779,1663440600,20088.2,20090.8,20084.9,20084.9,0.95176816,19116.329794244,0,0,0,0,0,0,0,0,0,0,0,0
780,1663440900,20084.9,20085.0,20069.0,20069.1,3.41944191,68655.238393759,0,0,0,0,0,0,0,0,0,-100,0,-100
781,1663441200,20069.0,20078.6,20067.0,20078.4,1.27785469,25646.707886106,0,0,0,0,0,0,0,0,0,0,0,0
782,1663441500,20078.3,20078.4,20050.0,20050.0,1.14443439,22955.388154614,0,0,0,0,0,0,0,0,0,-100,0,-100
783,1663441800,20050.1,20050.1,20000.0,20000.1,8.35596126,167307.992451032,0,0,0,0,0,0,0,0,0,-100,0,-100
784,1663442100,20000.0,20020.3,20000.0,20020.3,36.0026701,720484.520743371,0,0,0,0,0,0,0,0,0,100,0,100
785,1663442400,20022.3,20027.8,20000.0,20004.9,3.11381341,62298.614806444,0,0,0,0,0,0,0,0,0,0,0,0
786,1663442700,20010.3,20022.8,20008.3,20022.5,1.10148418,22052.715903015,0,0,0,0,0,0,0,0,0,0,0,0
787,1663443000,20022.5,20022.5,20014.2,20019.0,0.911191,18241.666754777,0,0,0,0,0,0,0,0,0,0,0,0
788,1663443300,20019.0,20019.0,20005.3,20008.7,3.11011417,62243.298773323,0,0,0,0,0,0,0,0,0,0,0,0
789,1663443600,20008.8,20018.7,20008.8,20018.1,0.86944623,17399.111072052,0,0,0,0,0,0,0,0,0,0,0,0
790,1663443900,20018.5,20019.6,20000.1,20001.3,5.61019528,112223.559301027,0,0,0,0,0,0,0,0,0,0,0,0
791,1663444200,20005.5,20013.6,20004.4,20011.8,1.0029921,20068.739678705,0,0,0,0,0,0,0,0,0,0,0,0
792,1663444500,20012.2,20016.6,20004.4,20016.4,0.98128025,19639.266247095,0,0,0,0,0,0,0,0,0,0,0,0
793,1663444800,20016.4,20018.6,20007.9,20012.1,1.16981826,23411.959652274,0,0,0,0,0,0,0,0,0,0,0,0
794,1663445100,20012.9,20017.3,20000.0,20000.0,2.67079162,53431.113275352,0,0,0,0,0,0,0,0,0,0,0,-100
795,1663445400,20000.0,20016.5,20000.0,20000.1,2.28686972,45752.073086985,0,0,0,0,0,0,0,0,0,0,0,0
796,1663445700,20000.0,20003.6,20000.0,20000.1,0.67519794,13504.196219421,0,0,0,0,0,0,0,0,0,0,0,0
797,1663446000,20000.0,20016.6,20000.0,20015.6,1.21118999,24228.277381869,0,0,0,0,0,0,0,0,0,100,0,100
798,1663446300,20015.6,20015.6,19994.5,20001.8,12.96900895,259393.070930916,0,0,0,0,0,0,0,0,0,-100,0,0
799,1663446600,20002.4,20010.0,19996.6,20009.9,4.13624223,82718.68579031,0,0,0,0,0,0,0,0,0,0,0,0
800,1663446900,20010.0,20070.2,20009.9,20060.4,9.31217021,186530.319686334,0,0,100,0,0,0,0,0,0,100,0,0
801,1663447200,20059.4,20089.0,20059.3,20089.0,3.27932098,65843.815262589,0,0,0,0,0,0,0,0,0,100,0,100
802,1663447500,20087.4,20087.4,20079.2,20082.7,6.34319375,127372.774396612,0,0,0,0,0,0,0,0,0,0,0,0
803,1663447800,20082.7,20084.7,20066.6,20067.1,0.97668234,19612.789881855,0,0,0,0,0,0,0,0,0,0,0,-100
804,1663448100,20064.1,20079.2,20064.1,20069.6,0.11393128,2286.942484679,0,0,0,0,0,0,0,0,0,0,0,0
805,1663448400,20069.6,20079.2,20069.6,20079.2,0.437973,8793.258913148,0,0,0,0,0,0,0,0,0,0,0,0
806,1663448700,20079.2,20089.4,20079.1,20089.4,1.39815672,28077.079245176,0,0,0,0,0,0,0,0,0,0,0,0
807,1663449000,20090.8,20090.8,20064.1,20064.1,18.12362519,363923.867787026,0,0,0,0,0,0,0,0,0,-100,0,-100
808,1663449300,20064.1,20071.4,20050.0,20051.2,2.87865302,57730.473628096,0,0,0,0,-100,0,0,0,0,0,0,0
809,1663449600,20049.7,20058.4,20046.2,20055.8,1.38972891,27866.846569531,0,0,0,0,0,0,0,0,0,0,0,0
810,1663449900,20056.3,20056.3,20013.0,20013.0,1.8026402,36116.157362416,0,0,0,0,0,0,0,0,0,-100,0,-100
811,1663450200,20012.2,20020.0,19948.3,19948.7,62.79038537,1256161.875642629,0,0,0,0,-100,0,0,0,0,0,0,-100
812,1663450500,19948.9,20004.9,19948.9,20004.7,50.64512278,1011894.34139693,0,0,0,0,0,0,0,0,0,100,0,100
813,1663450800,20004.7,20025.5,20000.0,20022.2,18.13640271,363135.89896159,0,0,0,0,0,0,0,0,0,0,0,0
814,1663451100,20020.7,20058.4,20015.0,20058.3,2.23188732,44709.483582743,0,0,0,0,0,0,0,0,0,0,0,100
815,1663451400,20055.2,20060.4,20040.1,20040.2,6.62251779,132788.228512252,0,0,0,0,0,0,0,0,0,0,0,0
816,1663451700,20040.2,20040.2,20000.1,20004.0,0.83151747,16654.310271029,0,0,-100,0,0,0,0,0,0,-100,0,0
817,1663452000,20004.0,20053.0,19999.4,20033.3,6.21325689,124411.019916566,0,0,0,0,0,0,0,0,0,0,0,0
818,1663452300,20037.8,20074.5,20037.8,20045.8,2.77161312,55578.535286754,0,0,0,0,0,0,0,0,0,0,0,0
819,1663452600,20053.2,20091.9,20051.0,20091.9,1.00645706,20203.051270821,0,0,0,0,0,0,0,0,0,100,0,100
820,1663452900,20098.5,20120.0,20094.1,20115.4,15.62359384,314166.326803698,0,0,0,0,0,0,0,0,0,0,0,0
821,1663453200,20118.0,20118.0,20100.0,20100.0,3.32299404,66819.674283436,0,0,0,0,0,0,0,0,0,0,0,0
822,1663453500,20100.0,20100.1,20095.0,20095.0,2.11224198,42454.48936708,0,0,0,0,0,0,0,0,0,0,0,0
823,1663453800,20095.1,20109.5,20076.1,20108.8,4.99570171,100442.237474672,0,0,0,0,0,0,0,0,0,0,0,0
824,1663454100,20108.8,20120.3,20100.0,20110.4,1.56240686,31417.810163398,0,0,0,0,0,0,0,0,0,0,0,0
825,1663454400,20111.1,20120.2,20111.0,20111.8,20.83110289,419027.421317549,0,0,0,0,0,0,0,0,0,0,0,0
826,1663454700,20118.0,20119.3,20100.0,20107.5,0.90956589,18291.325956774,0,0,0,0,0,0,0,0,0,0,0,0
827,1663455000,20107.5,20115.9,20100.1,20100.1,3.05422085,61421.891198992,0,0,0,0,-100,0,0,0,0,0,0,0
828,1663455300,20102.4,20122.3,20101.3,20115.5,9.49221773,190931.78947857,0,0,0,0,0,0,0,0,0,100,0,0
829,1663455600,20115.4,20132.0,20115.4,20124.5,0.95122998,19143.331765407,0,0,0,0,0,0,0,0,0,0,0,0
830,1663455900,20126.4,20132.0,20118.3,20118.3,0.97747402,19669.884620474,0,0,0,0,0,0,0,0,0,0,0,0
831,1663456200,20118.3,20132.0,20118.3,20130.1,1.85926503,37423.41433877,0,0,0,0,0,0,0,0,0,100,0,0
832,1663456500,20130.0,20130.0,20103.1,20108.0,1.95427973,39296.112581764,0,0,0,0,0,0,0,0,0,-100,0,0
833,1663456800,20107.8,20113.5,20104.9,20106.7,0.19170815,3855.100634099,0,0,0,0,0,0,0,0,0,0,0,0
834,1663457100,20106.8,20116.8,20100.5,20116.8,2.47772294,49816.375490334,0,0,0,0,0,0,0,0,0,0,0,100
835,1663457400,20116.8,20132.0,20108.4,20117.4,37.85786516,761804.69593843,0,0,0,0,0,0,0,0,0,0,0,0
836,1663457700,20119.2,20131.4,20105.9,20131.4,2.77538545,55837.843476631,0,0,0,0,0,0,0,0,0,0,0,100
837,1663458000,20130.2,20132.0,20124.1,20129.0,6.74931481,135860.460336515,0,0,0,0,0,0,0,0,0,0,0,0
838,1663458300,20130.4,20132.0,20112.9,20132.0,0.88565972,17816.874283639,0,0,0,0,0,0,0,0,0,0,0,0
839,1663458600,20132.0,20132.0,20121.5,20121.5,0.44493496,8957.414001917,0,0,0,0,0,0,0,0,0,-100,0,-100
840,1663458900,20121.6,20132.0,20121.6,20122.5,0.32072045,6454.506823391,0,0,0,0,0,0,0,0,0,0,0,0
841,1663459200,20122.8,20131.9,20118.0,20118.0,0.77362218,15567.280756845,0,0,0,0,0,0,0,0,0,0,0,0
842,1663459500,20117.1,20119.5,20047.6,20047.6,23.73931709,477112.081514881,0,0,0,0,-100,0,0,0,0,0,0,-100
843,1663459800,20047.6,20047.7,19981.0,19981.6,3.77223567,75509.724241988,0,0,0,0,0,0,0,0,0,-100,0,-100
844,1663460100,19981.6,20037.2,19969.3,20023.3,3.11850369,62348.941243169,0,0,0,0,0,0,0,0,0,0,0,0
845,1663460400,20022.3,20038.0,19965.9,19965.9,5.89689971,117949.864006391,0,0,0,0,0,0,0,0,0,0,0,-100
846,1663460700,19969.9,19991.1,19960.7,19976.7,2.43876481,48706.573721968,0,0,0,0,0,0,0,0,0,0,0,0
847,1663461000,19975.6,20001.7,19967.4,20001.6,4.97509625,99430.635350408,0,0,0,0,0,0,0,0,0,0,0,100
848,1663461300,20001.7,20001.7,19987.3,19992.1,21.47846489,429428.055205159,0,0,0,0,0,0,0,0,0,0,0,0
849,1663461600,19993.1,19998.3,19991.9,19998.3,0.88947973,17784.372674921,0,0,0,0,0,0,0,0,0,0,0,0
850,1663461900,20001.7,20042.4,20001.6,20039.4,1.74016485,34841.656909999,0,0,0,0,0,0,0,0,0,100,0,100
851,1663462200,20036.5,20039.5,20020.0,20022.7,0.69067093,13835.793200516,0,0,0,0,0,0,0,0,0,0,0,0
852,1663462500,20022.3,20022.3,19987.3,19992.6,1.97155794,39416.828379212,0,0,-100,0,0,0,0,0,0,0,0,0
853,1663462800,19992.5,19992.6,19978.9,19987.3,0.67137975,13416.927718201,0,0,0,0,0,0,0,0,0,0,0,0
854,1663463100,19987.4,19996.7,19981.8,19996.7,0.69295254,13848.928768957,0,0,0,0,0,0,0,0,0,0,0,0
855,1663463400,19996.7,20025.5,19985.5,20025.5,1.77605098,35527.52306526,0,0,0,0,0,0,0,0,0,0,0,100
856,1663463700,20025.5,20025.5,20012.8,20020.8,0.45731699,9155.082997469,0,0,0,0,0,0,0,0,0,0,0,0
857,1663464000,20020.3,20039.8,20019.8,20038.7,1.10185968,22070.378631293,0,0,0,0,0,0,0,0,0,100,0,100
858,1663464300,20039.9,20049.6,20038.7,20042.0,0.85833451,17203.923867587,0,0,0,0,100,0,0,0,0,0,0,0
859,1663464600,20042.0,20044.0,20039.0,20040.4,0.220179,4412.843486703,0,0,0,0,0,0,0,0,0,0,0,0
860,1663464900,20040.5,20052.7,20040.4,20052.7,0.72386387,14508.133616489,0,0,0,0,0,0,0,0,0,0,0,0
861,1663465200,20052.3,20055.1,20019.8,20021.6,0.39339719,7886.147468416,0,0,0,0,0,0,0,0,0,0,0,-100
862,1663465500,20023.1,20026.4,20020.5,20023.0,0.15145583,3032.316223383,0,0,0,0,0,0,0,0,0,0,0,0
863,1663465800,20023.0,20031.0,20011.2,20011.3,2.18287922,43708.380273872,0,0,0,0,0,0,0,0,0,0,0,-100
864,1663466100,20011.3,20011.3,19988.3,19988.3,0.31805307,6360.57165818,0,0,0,0,0,0,0,0,0,-100,0,-100
865,1663466400,19989.2,20001.2,19981.1,19996.8,20.17086104,403371.931699012,0,0,0,0,0,0,0,0,0,0,0,0
866,1663466700,19999.0,20007.5,19999.0,20004.4,0.1488436,2977.280934771,0,0,0,0,0,0,0,0,0,0,0,0
867,1663467000,20004.7,20021.9,20004.7,20015.5,1.03843119,20787.106101538,0,0,0,0,0,0,0,0,0,0,0,0
868,1663467300,20016.6,20035.6,20015.1,20034.5,0.65303267,13075.797605163,0,0,0,0,0,0,0,0,0,100,0,100
869,1663467600,20033.7,20036.1,20023.4,20023.4,0.41882747,8388.132820967,0,0,0,0,0,0,0,0,0,0,0,0
870,1663467900,20023.7,20025.1,20007.8,20012.6,0.13026423,2607.114827665,0,0,-100,0,0,0,0,0,0,0,0,0
871,1663468200,20012.8,20021.5,20012.8,20019.3,0.28686118,5743.069744782,0,0,0,0,0,0,0,0,0,0,0,0
872,1663468500,20019.3,20029.5,20018.8,20029.5,0.22696447,4544.456321584,0,0,0,0,0,0,0,0,0,0,0,0
873,1663468800,20029.5,20033.8,20023.6,20033.8,0.1742683,3490.433606346,0,0,0,0,0,0,0,0,0,0,0,0
874,1663469100,20033.8,20045.7,20033.8,20040.0,0.16612846,3328.722519621,0,0,0,0,0,0,0,0,0,0,0,0
875,1663469400,20040.0,20040.0,20026.2,20034.7,0.63152665,12648.235059962,0,0,0,0,0,0,0,0,0,0,0,0
876,1663469700,20034.8,20038.5,20034.8,20037.1,0.28195524,5649.217325317,0,0,0,0,0,0,0,0,0,0,0,0
877,1663470000,20036.4,20037.4,20030.5,20033.8,0.81926259,16411.319822673,0,0,0,0,0,0,0,0,0,0,0,0
878,1663470300,20031.1,20036.4,20028.5,20028.5,0.13038245,2612.137451425,0,0,0,0,0,0,0,0,0,0,0,0
879,1663470600,20028.6,20028.6,19984.9,19984.9,3.23149238,64624.918579689,0,0,0,0,0,0,0,0,0,-100,0,-100
880,1663470900,19984.8,19995.3,19978.0,19992.5,0.73937442,14776.650567221,0,0,0,0,0,0,0,0,0,0,0,0
881,1663471200,19995.1,20008.9,19995.1,20008.9,0.70568459,14114.358776034,0,0,0,0,0,0,0,0,0,100,0,100
882,1663471500,20008.3,20018.2,20006.3,20016.0,0.62834227,12574.382018473,0,0,0,0,0,0,0,0,0,0,0,0
883,1663471800,20017.6,20029.3,20012.4,20021.2,2.29370385,45904.93765681,0,0,0,0,0,0,0,0,-100,0,0,0
884,1663472100,20021.7,20026.1,20015.4,20026.0,0.56799048,11372.689565266,0,0,0,0,0,0,0,0,0,0,0,0
885,1663472400,20026.1,20026.1,20019.9,20020.0,3.1912052,63906.283564076,0,0,0,0,0,0,0,0,0,0,0,0
886,1663472700,20007.8,20009.3,20005.5,20009.3,0.19217795,3844.929690337,0,0,0,0,-100,0,0,0,0,0,0,0
887,1663473000,20009.3,20009.3,19960.2,19967.7,7.37013549,147182.108047851,0,0,0,0,0,0,0,0,0,-100,0,0
888,1663473300,19967.7,19986.9,19967.7,19986.9,0.3113184,6221.407212214,0,0,0,0,0,0,0,0,0,100,0,100
889,1663473600,19986.9,19987.9,19982.7,19987.9,3.14640386,62876.756190664,0,0,0,0,0,0,0,0,0,0,0,0
890,1663473900,19987.9,20006.7,19987.9,20006.7,0.19148208,3828.448973113,0,0,0,0,0,0,0,0,0,100,0,100
891,1663474200,20002.9,20002.9,19986.8,19988.4,0.5654918,11307.247956715,0,0,0,0,0,0,0,0,0,-100,0,0
892,1663474500,19986.8,19986.8,19959.0,19974.0,1.47979572,29549.234104692,0,0,0,0,0,0,0,0,0,-100,0,0
893,1663474800,19975.5,19995.1,19975.5,19991.8,0.21195967,4235.685735987,0,0,0,0,0,0,0,0,0,100,0,0
894,1663475100,19995.5,20010.1,19994.7,20000.5,3.30124242,66027.864927151,0,0,0,0,0,0,0,0,0,0,0,0
895,1663475400,20003.5,20020.1,19992.8,20020.1,0.2122723,4246.442550002,0,0,0,0,0,0,0,0,0,0,0,100
896,1663475700,20022.9,20023.8,20013.0,20018.4,7.53661401,150883.147446894,0,0,0,0,0,0,0,0,0,0,0,0
897,1663476000,20022.6,20028.3,20019.1,20025.8,0.0572525,1146.494567556,0,0,0,0,0,0,0,0,0,0,0,0
898,1663476300,20033.6,20033.6,20019.4,20019.5,0.31968803,6402.329206492,0,0,0,0,0,0,0,0,0,-100,0,-100
899,1663476600,20019.5,20021.5,20009.4,20009.4,0.23800911,4764.726966346,0,0,0,0,-100,0,0,0,0,0,0,0
900,1663476900,20006.5,20023.9,20006.5,20020.6,0.21025465,4207.480971963,0,0,0,0,0,0,0,0,0,100,0,0
901,1663477200,20021.6,20021.6,20012.9,20015.9,0.15626908,3127.973299505,0,0,0,0,0,0,0,0,0,0,0,0
902,1663477500,20015.0,20015.0,19998.3,20006.5,0.31545354,6310.443542353,0,0,0,0,0,0,0,0,0,0,0,0
903,1663477800,20005.1,20016.0,20005.1,20016.0,0.50616191,10128.036511057,0,0,0,0,0,0,0,0,0,100,0,100
904,1663478100,20018.8,20021.1,20018.8,20021.1,0.39397608,7887.241290729,0,0,0,0,100,0,0,0,0,0,0,0
905,1663478400,20021.1,20031.9,20019.7,20030.3,0.94640726,18955.070747124,0,0,0,0,0,0,0,0,0,0,0,0
906,1663478700,20032.0,20038.8,20032.0,20038.1,0.06710108,1344.334828109,0,0,0,0,0,0,0,0,0,0,0,0
907,1663479000,20038.1,20039.0,20032.0,20033.4,7.18443525,143959.366098882,0,0,0,0,0,0,0,0,0,0,0,0
908,1663479300,20032.5,20039.0,20032.5,20038.9,2.97164868,59548.828155374,0,0,0,0,0,0,0,0,0,0,0,0
909,1663479600,20039.0,20039.0,20038.9,20038.9,0.72088318,14445.775043205,0,0,0,0,0,0,0,0,0,0,0,0
910,1663479900,20038.9,20039.0,20038.9,20039.0,0.28797249,5770.68069811,0,0,0,0,0,0,0,0,0,0,0,0
911,1663480200,20039.0,20078.5,20039.0,20062.4,3.68701614,73973.01106139,0,0,0,0,0,0,0,0,0,100,0,0
912,1663480500,20062.4,20075.5,20059.8,20070.5,1.07474543,21561.551614062,0,0,0,0,0,0,0,0,0,0,0,0
913,1663480800,20070.5,20077.3,20067.0,20071.3,0.35866518,7199.081570099,0,0,0,0,0,0,0,0,0,0,0,0
914,1663481100,20071.8,20077.8,20071.2,20077.8,0.05611575,1126.36371734,0,0,0,0,0,0,0,0,0,0,0,0
915,1663481400,20076.0,20084.9,20074.2,20084.9,0.1077036,2163.092661266,0,0,0,0,0,0,0,0,0,0,0,100
916,1663481700,20084.9,20096.8,20084.9,20088.1,4.07525474,81864.333640395,0,0,0,0,0,0,0,0,0,0,0,0
917,1663482000,20088.1,20090.2,20088.0,20088.0,1.11929579,22484.435276798,0,0,0,0,0,0,0,0,0,0,0,0
918,1663482300,20088.1,20088.1,20050.7,20050.7,15.34770858,308055.092169563,0,0,0,0,0,0,0,0,0,-100,0,-100
919,1663482600,20050.1,20050.1,20050.0,20050.1,1.18645224,23788.377296123,0,0,0,0,0,0,0,0,0,0,0,0
920,1663482900,20050.1,20052.2,20050.0,20051.0,0.95069355,19061.783532312,0,0,0,0,0,0,0,0,0,0,0,0
921,1663483200,20051.1,20054.0,20051.0,20051.7,0.05595142,1121.898071058,0,0,0,0,0,0,0,0,0,0,0,0
922,1663483500,20050.1,20050.1,20050.0,20050.1,1.1176347,22408.68207247,0,0,0,0,0,0,0,0,0,0,0,0
923,1663483800,20050.1,20055.9,20050.1,20053.9,1.11983692,22454.361183951,0,0,0,0,0,0,0,0,0,0,0,0
924,1663484100,20054.0,20054.0,20050.1,20050.1,1.91489734,38398.944788324,0,0,0,0,0,0,0,0,0,0,0,0
925,1663484400,20050.1,20055.8,20050.0,20050.0,12.42759899,249173.982324681,0,0,0,0,0,0,0,0,0,0,0,0
926,1663484700,20050.0,20051.1,20050.0,20050.0,0.31065027,6228.727329061,0,0,0,0,0,0,0,0,0,0,0,0
927,1663485000,20050.1,20052.8,20050.1,20051.0,0.28720907,5758.79331737,0,0,0,0,0,0,0,0,0,0,0,0
928,1663485300,20051.3,20058.0,20051.3,20058.0,0.03641228,730.287808294,0,0,0,0,0,0,0,0,0,100,0,100
